otu_id,size,kingdom,phylum,class,order,family,genus,species,taxa_labels
OTU_4164,3,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_4095,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_3974,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,,Dominikia_sp
OTU_4121,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4117,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4116,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4178,3,Fungi,,,,,,,Fungi_sp
OTU_4425,3,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_4409,3,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_4335,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3926,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,,Rhizophagus_sp
OTU_4438,3,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,,,Mortierellaceae_sp
OTU_4396,3,Fungi,,,,,,,Fungi_sp
OTU_4674,3,Fungi,,,,,,,Fungi_sp
OTU_4495,3,Fungi,,,,,,,Fungi_sp
OTU_4394,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4446,3,Fungi,Ascomycota,Dothideomycetes,Acrospermales,Acrospermales_fam_Incertae_sedis,Leptodiscella,,Leptodiscella_sp
OTU_4608,3,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_kuksensis,Pyrenochaetopsis_kuksensis
OTU_4349,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_4417,3,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,,,Stachybotryaceae_sp
OTU_4179,3,Fungi,,,,,,,Fungi_sp
OTU_4746,3,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,,,Tulasnellaceae_sp
OTU_4354,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_4157,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4403,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4557,3,Fungi,,,,,,,Fungi_sp
OTU_4427,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,,,,Glomerales_sp
OTU_4725,3,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Alfaria,Alfaria_junci,Alfaria_junci
OTU_4402,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4927,3,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Operculomyces,,Operculomyces_sp
OTU_4861,3,Fungi,Mucoromycota,Endogonomycetes,GS21,,,,GS21_sp
OTU_4910,3,Fungi,Ascomycota,Dothideomycetes,,,,,Dothideomycetes_sp
OTU_4572,3,Fungi,,,,,,,Fungi_sp
OTU_4752,3,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_5064,3,Fungi,,,,,,,Fungi_sp
OTU_5055,3,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,,Spizellomycetales_sp
OTU_4956,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4839,3,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_kuksensis,Pyrenochaetopsis_kuksensis
OTU_4731,3,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,,Diversispora_sp
OTU_5132,3,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_4693,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_5070,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4970,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_5000,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_5088,3,Fungi,,,,,,,Fungi_sp
OTU_5228,3,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_5062,3,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,,Orbiliaceae_sp
OTU_5602,3,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,,Peziza_sp
OTU_5591,3,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,,Peziza_sp
OTU_5067,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_5362,3,Fungi,Glomeromycota,,,,,,Glomeromycota_sp
OTU_5023,3,Fungi,,,,,,,Fungi_sp
OTU_5058,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_5389,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_5901,3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_5184,3,Fungi,,,,,,,Fungi_sp
OTU_5578,3,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma_cynaroidis,Lophiostoma_cynaroidis
OTU_5894,3,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea,Diversispora_epigaea
OTU_2934,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum,Fusarium_oxysporum
OTU_2888,2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Flammulina,Flammulina_velutipes,Flammulina_velutipes
OTU_2926,2,Fungi,,,,,,,Fungi_sp
OTU_2928,2,Fungi,,,,,,,Fungi_sp
OTU_2929,2,Fungi,Ascomycota,Lecanoromycetes,Gyalectales,Phlyctidaceae,Phlyctis,Phlyctis_speirea,Phlyctis_speirea
OTU_2893,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta,Neoascochyta_dactylidis,Neoascochyta_dactylidis
OTU_2942,2,Fungi,,,,,,,Fungi_sp
OTU_2921,2,Fungi,,,,,,,Fungi_sp
OTU_2908,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2914,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_2931,2,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Lectera,Lectera_capsici,Lectera_capsici
OTU_2927,2,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerodontia,Phanerodontia_chrysosporium,Phanerodontia_chrysosporium
OTU_2937,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,,Phaeosphaeriaceae_sp
OTU_2939,2,Fungi,,,,,,,Fungi_sp
OTU_2970,2,Fungi,,,,,,,Fungi_sp
OTU_2967,2,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_2983,2,Fungi,,,,,,,Fungi_sp
OTU_2968,2,Fungi,,,,,,,Fungi_sp
OTU_2981,2,Fungi,,,,,,,Fungi_sp
OTU_2985,2,Fungi,,,,,,,Fungi_sp
OTU_2952,2,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Mirandina,,Mirandina_sp
OTU_2941,2,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Rasamsonia,Rasamsonia_eburnea,Rasamsonia_eburnea
OTU_2969,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2975,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_2979,2,Fungi,,,,,,,Fungi_sp
OTU_3019,2,Fungi,,,,,,,Fungi_sp
OTU_2994,2,Fungi,,,,,,,Fungi_sp
OTU_2992,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_intermedia,Curvularia_intermedia
OTU_2991,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Nectriella,Nectriella_rusci,Nectriella_rusci
OTU_3025,2,Fungi,,,,,,,Fungi_sp
OTU_3009,2,Fungi,Ascomycota,Sordariomycetes,Microascales,,,,Microascales_sp
OTU_3002,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,,Trichoderma_sp
OTU_2980,2,Fungi,Ascomycota,Dothideomycetes,Capnodiales,,,,Capnodiales_sp
OTU_3032,2,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,Natantispora,Natantispora_unipolaris,Natantispora_unipolaris
OTU_3041,2,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_3017,2,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,,,,Rhizophydiales_sp
OTU_3010,2,Fungi,Ascomycota,Sordariomycetes,Microascales,,,,Microascales_sp
OTU_3066,2,Fungi,,,,,,,Fungi_sp
OTU_3003,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3056,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3081,2,Fungi,,,,,,,Fungi_sp
OTU_3077,2,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Tranzscheliella,,Tranzscheliella_sp
OTU_3065,2,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_3030,2,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pulvinula,,Pulvinula_sp
OTU_3045,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3064,2,Fungi,,,,,,,Fungi_sp
OTU_3067,2,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_3036,2,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,,Chaetomiaceae_sp
OTU_3052,2,Fungi,,,,,,,Fungi_sp
OTU_3063,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_3101,2,Fungi,,,,,,,Fungi_sp
OTU_3096,2,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,,Rhizophydium_sp
OTU_3113,2,Fungi,,,,,,,Fungi_sp
OTU_3069,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Piniphoma,Piniphoma_wesendahlina,Piniphoma_wesendahlina
OTU_3134,2,Fungi,,,,,,,Fungi_sp
OTU_3112,2,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_3090,2,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,,Pyronemataceae_sp
OTU_3120,2,Fungi,Ascomycota,Sordariomycetes,Melanosporales,Ceratostomataceae,Harzia,Harzia_acremonioides,Harzia_acremonioides
OTU_3097,2,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,,,Coniochaetaceae_sp
OTU_3104,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3084,2,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,,Chaetothyriales_sp
OTU_3110,2,Fungi,,,,,,,Fungi_sp
OTU_3159,2,Fungi,,,,,,,Fungi_sp
OTU_3080,2,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,,,Saccharomycetales_sp
OTU_3102,2,Fungi,Ascomycota,Sordariomycetes,,,,,Sordariomycetes_sp
OTU_3089,2,Fungi,,,,,,,Fungi_sp
OTU_3142,2,Fungi,Mucoromycota,Endogonomycetes,,,,,Endogonomycetes_sp
OTU_3167,2,Fungi,,,,,,,Fungi_sp
OTU_3144,2,Fungi,,,,,,,Fungi_sp
OTU_3152,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,,Stachybotrys_sp
OTU_3129,2,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Oxneria,Oxneria_alfredii,Oxneria_alfredii
OTU_3158,2,Fungi,,,,,,,Fungi_sp
OTU_3156,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3163,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pithomyces,Pithomyces_graminicola,Pithomyces_graminicola
OTU_3128,2,Fungi,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,,,Calloriaceae_sp
OTU_3154,2,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,,Petriella_sp
OTU_3188,2,Fungi,,,,,,,Fungi_sp
OTU_3173,2,Fungi,,,,,,,Fungi_sp
OTU_3193,2,Fungi,,,,,,,Fungi_sp
OTU_3141,2,Fungi,,,,,,,Fungi_sp
OTU_3225,2,Fungi,,,,,,,Fungi_sp
OTU_3224,2,Fungi,,,,,,,Fungi_sp
OTU_3227,2,Fungi,,,,,,,Fungi_sp
OTU_3199,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3196,2,Fungi,,,,,,,Fungi_sp
OTU_3164,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3202,2,Fungi,,,,,,,Fungi_sp
OTU_3240,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3226,2,Fungi,,,,,,,Fungi_sp
OTU_3192,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3236,2,Fungi,,,,,,,Fungi_sp
OTU_3180,2,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,,,Mortierellaceae_sp
OTU_3175,2,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,Branch02,,,,Branch02_sp
OTU_3245,2,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,,Ustilago_sp
OTU_3220,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium_brasiliense,Paraconiothyrium_brasiliense
OTU_3247,2,Fungi,,,,,,,Fungi_sp
OTU_3214,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,Pleosporales_sp
OTU_3178,2,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,Helotiales_sp
OTU_3183,2,Fungi,,,,,,,Fungi_sp
OTU_3169,2,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,,Claroideoglomus_sp
OTU_3230,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,,Phaeosphaeria_sp
OTU_3249,2,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,,Onygenales_sp
OTU_3213,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3253,2,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliales_fam_Incertae_sedis,Vermispora,,Vermispora_sp
OTU_3271,2,Fungi,,,,,,,Fungi_sp
OTU_3285,2,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,,,Ustilaginaceae_sp
OTU_3258,2,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_3302,2,Fungi,Ascomycota,Lecanoromycetes,Gyalectales,Phlyctidaceae,Phlyctis,Phlyctis_speirea,Phlyctis_speirea
OTU_3257,2,Fungi,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,Populomyces,Populomyces_zwinianus,Populomyces_zwinianus
OTU_3304,2,Fungi,,,,,,,Fungi_sp
OTU_3243,2,Fungi,,,,,,,Fungi_sp
OTU_3278,2,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,,Chaetomiaceae_sp
OTU_3319,2,Fungi,,,,,,,Fungi_sp
OTU_3322,2,Fungi,,,,,,,Fungi_sp
OTU_3295,2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_coprophila,Conocybe_coprophila
OTU_3313,2,Fungi,Ascomycota,Lecanoromycetes,Gyalectales,Phlyctidaceae,Phlyctis,Phlyctis_speirea,Phlyctis_speirea
OTU_3296,2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,,Agaricales_sp
OTU_3299,2,Fungi,,,,,,,Fungi_sp
OTU_3329,2,Fungi,,,,,,,Fungi_sp
OTU_3344,2,Fungi,,,,,,,Fungi_sp
OTU_3321,2,Fungi,Aphelidiomycota,,,,,,Aphelidiomycota_sp
OTU_3301,2,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_3340,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3378,2,Fungi,,,,,,,Fungi_sp
OTU_3314,2,Fungi,,,,,,,Fungi_sp
OTU_3361,2,Fungi,,,,,,,Fungi_sp
OTU_3355,2,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_3324,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_pini,Didymocyrtis_pini
OTU_3325,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3390,2,Fungi,,,,,,,Fungi_sp
OTU_3345,2,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,,,Rhizophlyctidaceae_sp
OTU_3334,2,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Cytospora,Cytospora_berberidis,Cytospora_berberidis
OTU_3327,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Claviceps,Claviceps_clavispora,Claviceps_clavispora
OTU_3388,2,Fungi,Ascomycota,Lecanoromycetes,Gyalectales,Phlyctidaceae,Phlyctis,Phlyctis_speirea,Phlyctis_speirea
OTU_3309,2,Fungi,,,,,,,Fungi_sp
OTU_3401,2,Fungi,,,,,,,Fungi_sp
OTU_3323,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3331,2,Fungi,,,,,,,Fungi_sp
OTU_3349,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,,,Nectriaceae_sp
OTU_3353,2,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,,Chaetomiaceae_sp
OTU_3369,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3359,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_pseudodigitata,Periconia_pseudodigitata
OTU_3351,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3372,2,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma_terrea,Solicoccozyma_terrea
OTU_3400,2,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_3367,2,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,Helotiales_sp
OTU_3417,2,Fungi,,,,,,,Fungi_sp
OTU_3389,2,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,,Lentinus_sp
OTU_3420,2,Fungi,,,,,,,Fungi_sp
OTU_3405,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3403,2,Fungi,Aphelidiomycota,,,,,,Aphelidiomycota_sp
OTU_3368,2,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,Penicillium_sp
OTU_3419,2,Fungi,,,,,,,Fungi_sp
OTU_3413,2,Fungi,,,,,,,Fungi_sp
OTU_3422,2,Fungi,Basidiomycota,Agaricomycetes,Sistotremastrales,Sistotremastraceae,Sistotremastrum,Sistotremastrum_guttuliferum,Sistotremastrum_guttuliferum
OTU_3423,2,Fungi,,,,,,,Fungi_sp
OTU_3435,2,Fungi,,,,,,,Fungi_sp
OTU_3448,2,Fungi,,,,,,,Fungi_sp
OTU_3414,2,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_3428,2,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,,,,Coniochaetales_sp
OTU_3445,2,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,Myrmecridium,Myrmecridium_junci,Myrmecridium_junci
OTU_3476,2,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_microsporus,Rhizopus_microsporus
OTU_3466,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3505,2,Fungi,,,,,,,Fungi_sp
OTU_3509,2,Fungi,,,,,,,Fungi_sp
OTU_3459,2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,,Stropharia_sp
OTU_3502,2,Fungi,,,,,,,Fungi_sp
OTU_3479,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3486,2,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Hyaloriaceae,,,Hyaloriaceae_sp
OTU_3547,2,Fungi,,,,,,,Fungi_sp
OTU_3489,2,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_3538,2,Fungi,Basidiomycota,Agaricomycetes,Agaricomycetes_ord_Incertae_sedis,Xenasmataceae,,,Xenasmataceae_sp
OTU_3492,2,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,Mortierella_sp
OTU_3510,2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_longistriatus,Pluteus_longistriatus
OTU_3527,2,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_3468,2,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3496,2,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,,Tremella_sp
OTU_3503,2,Fungi,Ascomycota,Sordariomycetes,Phomatosporales,Phomatosporaceae,,,Phomatosporaceae_sp
OTU_3541,2,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_3539,2,Fungi,Basidiomycota,Agaricomycetes,Boletales,Hygrophoropsidaceae,Hygrophoropsis,Hygrophoropsis_aurantiaca,Hygrophoropsis_aurantiaca
OTU_3544,2,Fungi,,,,,,,Fungi_sp
OTU_3564,2,Fungi,,,,,,,Fungi_sp
OTU_3515,2,Fungi,,,,,,,Fungi_sp
OTU_3501,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Samsoniella,Samsoniella_hepiali,Samsoniella_hepiali
OTU_3548,2,Fungi,Chytridiomycota,Cladochytriomycetes,Cladochytriales,,,,Cladochytriales_sp
OTU_3526,2,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,,Podospora_sp
OTU_3556,2,Fungi,,,,,,,Fungi_sp
OTU_3530,2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_salicetense,Entoloma_salicetense
OTU_3545,2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_rufum,Tulostoma_rufum
OTU_3494,2,Fungi,Ascomycota,Dothideomycetes,,,,,Dothideomycetes_sp
OTU_3553,2,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,,Herpotrichiellaceae_sp
OTU_3562,2,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_3528,2,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Dothiorella,Dothiorella_iberica,Dothiorella_iberica
OTU_3656,2,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea,Rhizophlyctis_rosea
OTU_3680,2,Fungi,Ascomycota,Lecanoromycetes,Ostropales,Graphidaceae,Gomphillus,Gomphillus_calycioides,Gomphillus_calycioides
OTU_3558,2,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,,Scutellinia_sp
OTU_3685,2,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3555,2,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_strumarium,Chaetomium_strumarium
OTU_3533,2,Fungi,,,,,,,Fungi_sp
OTU_3584,2,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium_golubevii,Leucosporidium_golubevii
OTU_3586,2,Fungi,Basidiomycota,Cystobasidiomycetes,,,,,Cystobasidiomycetes_sp
OTU_3690,2,Fungi,,,,,,,Fungi_sp
OTU_3700,2,Fungi,,,,,,,Fungi_sp
OTU_3563,2,Fungi,,,,,,,Fungi_sp
OTU_3572,2,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3714,2,Fungi,,,,,,,Fungi_sp
OTU_3692,2,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_3588,2,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3774,2,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,,Rhizophagus_sp
OTU_3750,2,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_3821,2,Fungi,,,,,,,Fungi_sp
OTU_3693,2,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3783,2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Niaceae,,,Niaceae_sp
OTU_3689,2,Fungi,Mucoromycota,Endogonomycetes,,,,,Endogonomycetes_sp
OTU_3763,2,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,,,,Eurotiales_sp
OTU_3825,2,Fungi,,,,,,,Fungi_sp
OTU_3719,2,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3762,2,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum,Claroideoglomus_claroideum
OTU_3776,2,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_argentinense,Penicillium_argentinense
OTU_3836,2,Fungi,,,,,,,Fungi_sp
OTU_3862,2,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_3790,2,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3785,2,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
